file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-core\src\main\java\jadx\core\codegen\json\cls\JsonClass.java,jadx.core.codegen.json.cls.JsonClass,getInterfaces/0,false,39,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-core\src\main\java\jadx\core\dex\visitors\typeinference\TypeSearch.java,jadx.core.dex.visitors.typeinference.TypeSearch$Anonymous1,check/1[jadx.core.dex.visitors.typeinference.TypeSearchState],false,379,5,8,0,8,1,6,6,1,3,1,6,0,0,0,0,0,0,0,1,3,0,0,0,0,0,10,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-core\src\main\java\jadx\core\dex\visitors\typeinference\TypeSearch.java,jadx.core.dex.visitors.typeinference.TypeSearch$Anonymous2,check/1[jadx.core.dex.visitors.typeinference.TypeSearchState],false,391,3,8,0,8,3,4,10,2,2,1,4,0,0,1,0,0,0,0,0,2,0,2,0,0,0,12,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestInnerAssign3.java,jadx.tests.integration.conditions.TestInnerAssign3,test/0,false,15,4,3,0,3,1,5,4,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-core\src\test\java\jadx\tests\integration\enums\TestEnumsWithTernary.java,jadx.tests.integration.enums.TestEnumsWithTernary,test/0,false,32,4,3,0,3,1,6,4,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-gui\src\main\java\jadx\gui\plugins\quark\QuarkReportNode.java,jadx.gui.plugins.quark.QuarkReportNode,QuarkReportNode/1[java.nio.file.Path],true,41,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-gui\src\main\java\jadx\gui\plugins\quark\QuarkReportNode.java,jadx.gui.plugins.quark.QuarkReportNode,getJParent/0,false,46,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-gui\src\main\java\jadx\gui\plugins\quark\QuarkReportNode.java,jadx.gui.plugins.quark.QuarkReportNode,getCodeInfo/0,false,87,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-gui\src\main\java\jadx\gui\plugins\quark\QuarkReportNode.java,jadx.gui.plugins.quark.QuarkReportNode,makeString/0,false,56,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-gui\src\main\java\jadx\gui\plugins\quark\QuarkReportNode.java,jadx.gui.plugins.quark.QuarkReportNode,getIcon/0,false,51,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-gui\src\main\java\jadx\gui\plugins\quark\QuarkReportNode.java,jadx.gui.plugins.quark.QuarkReportNode,getContentPanel/1[jadx.gui.ui.TabbedPane],false,61,7,3,0,3,2,10,25,2,3,1,10,0,0,0,0,2,0,9,0,4,0,2,0,0,0,29,1,1,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-core\src\test\java\jadx\tests\integration\trycatch\TestTryCatchInIf.java,jadx.tests.integration.trycatch.TestTryCatchInIf,test/0,false,46,3,0,0,0,1,5,6,0,2,0,5,0,0,0,0,0,0,2,0,2,0,0,0,0,0,12,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-gui\src\main\java\jadx\gui\ui\panel\ContentPanel.java,jadx.gui.ui.panel.ContentPanel,getNode/0,false,29,1,8,8,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-gui\src\main\java\jadx\gui\ui\panel\ContentPanel.java,jadx.gui.ui.panel.ContentPanel,getTabTooltip/0,false,40,3,4,1,3,2,3,7,2,1,0,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,32,1,0,true
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-gui\src\main\java\jadx\gui\ui\panel\ContentPanel.java,jadx.gui.ui.panel.ContentPanel,loadSettings/0,false,23,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1025,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-gui\src\main\java\jadx\gui\ui\panel\ContentPanel.java,jadx.gui.ui.panel.ContentPanel,getTabbedPane/0,false,25,1,17,17,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-gui\src\main\java\jadx\gui\ui\panel\ContentPanel.java,jadx.gui.ui.panel.ContentPanel,"ContentPanel/2[jadx.gui.ui.TabbedPane,jadx.gui.treemodel.JNode]",true,18,2,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,4,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-gui\src\main\java\jadx\gui\ui\panel\ContentPanel.java,jadx.gui.ui.panel.ContentPanel,dispose/0,false,48,0,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\SmaliDebugger.java,jadx.gui.device.debugger.SmaliDebugger$RuntimeVarInfo,getEndOffset/0,false,1307,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\SmaliDebugger.java,jadx.gui.device.debugger.SmaliDebugger$RuntimeVarInfo,getName/0,false,1277,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\SmaliDebugger.java,jadx.gui.device.debugger.SmaliDebugger$RuntimeVarInfo,getType/0,false,1287,1,2,1,1,3,2,7,2,1,0,2,1,1,0,1,0,0,0,0,1,0,1,0,0,0,5,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\SmaliDebugger.java,jadx.gui.device.debugger.SmaliDebugger$RuntimeVarInfo,isMarkedAsParameter/0,false,1312,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\SmaliDebugger.java,jadx.gui.device.debugger.SmaliDebugger$RuntimeVarInfo,getRegNum/0,false,1282,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\SmaliDebugger.java,jadx.gui.device.debugger.SmaliDebugger$RuntimeVarInfo,RuntimeVarInfo/1[jadx.gui.device.debugger.VarWithGenericSlot],true,1272,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\SmaliDebugger.java,jadx.gui.device.debugger.SmaliDebugger$RuntimeVarInfo,getSignature/0,false,1297,1,2,2,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\SmaliDebugger.java,jadx.gui.device.debugger.SmaliDebugger$RuntimeVarInfo,getStartOffset/0,false,1302,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestConditions3.java,jadx.tests.integration.conditions.TestConditions3$TestCls,isDigitsOnly/1[java.lang.String],false,41,0,1,1,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestConditions3.java,jadx.tests.integration.conditions.TestConditions3$TestCls,test/1[jadx.tests.integration.conditions.TestConditions3.TestCls.A],false,20,2,5,0,5,6,8,20,6,2,1,8,2,1,0,2,0,0,0,2,2,0,1,0,0,0,11,9,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestConditions3.java,jadx.tests.integration.conditions.TestConditions3$TestCls,isEmpty/1[java.lang.String],false,45,0,1,1,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-core\src\test\java\jadx\tests\integration\conditions\TestInnerAssign2.java,jadx.tests.integration.conditions.TestInnerAssign2,test/0,false,41,4,2,0,2,1,4,3,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\DexInputPlugin.java,jadx.plugins.input.dex.DexInputPlugin,getPluginInfo/0,false,27,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\DexInputPlugin.java,jadx.plugins.input.dex.DexInputPlugin,"loadFiles/2[java.util.List<java.nio.file.Path>,java.io.Closeable]",false,36,5,4,2,2,2,2,7,2,1,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\DexInputPlugin.java,jadx.plugins.input.dex.DexInputPlugin,loadFiles/1[java.util.List<java.nio.file.Path>],false,32,2,2,1,1,1,1,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\DexInputPlugin.java,jadx.plugins.input.dex.DexInputPlugin,getOptionsDescriptions/0,false,64,2,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\DexInputPlugin.java,jadx.plugins.input.dex.DexInputPlugin,"loadDexFromInputStream/2[java.io.InputStream,java.lang.String]",false,50,4,2,0,2,2,2,8,1,0,2,2,1,1,0,0,1,0,1,0,0,0,1,0,0,0,16,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\DexInputPlugin.java,jadx.plugins.input.dex.DexInputPlugin,"setOptions/1[java.util.Map<java.lang.String,java.lang.String>]",false,59,1,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\DexInputPlugin.java,jadx.plugins.input.dex.DexInputPlugin,"loadDex/2[byte[],java.lang.String]",false,44,6,3,1,2,2,2,5,1,2,2,2,0,0,0,1,0,0,1,0,2,0,0,0,0,0,11,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-gui\src\main\java\jadx\gui\ui\codearea\CodePanel.java,jadx.gui.ui.codearea.CodePanel,buildCodeScrollPane/1[jadx.gui.ui.codearea.AbstractCodeArea],false,121,3,1,1,0,2,0,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,2,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-gui\src\main\java\jadx\gui\ui\codearea\CodePanel.java,jadx.gui.ui.codearea.CodePanel,getCodeScrollPane/0,false,178,0,5,5,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-gui\src\main\java\jadx\gui\ui\codearea\CodePanel.java,jadx.gui.ui.codearea.CodePanel,getSettings/0,false,194,5,5,1,4,1,4,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-gui\src\main\java\jadx\gui\ui\codearea\CodePanel.java,jadx.gui.ui.codearea.CodePanel,refresh/1[jadx.gui.utils.CaretPositionFix],false,182,3,5,1,4,1,8,11,0,2,1,8,2,2,0,0,0,0,0,0,2,0,1,0,0,1,17,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-gui\src\main\java\jadx\gui\ui\codearea\CodePanel.java,jadx.gui.ui.codearea.CodePanel,loadSettings/0,false,111,2,4,2,2,1,2,4,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-gui\src\main\java\jadx\gui\ui\codearea\CodePanel.java,jadx.gui.ui.codearea.CodePanel,getCodeArea/0,false,174,1,9,9,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-gui\src\main\java\jadx\gui\ui\codearea\CodePanel.java,jadx.gui.ui.codearea.CodePanel,dispose/0,false,199,1,3,2,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-gui\src\main\java\jadx\gui\ui\codearea\CodePanel.java,jadx.gui.ui.codearea.CodePanel,getSearchBar/0,false,170,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-gui\src\main\java\jadx\gui\ui\codearea\CodePanel.java,jadx.gui.ui.codearea.CodePanel,canShowDebugLines/0,false,157,2,2,1,1,4,7,12,3,3,0,7,0,0,0,0,0,0,0,1,3,0,1,0,0,0,12,2,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-gui\src\main\java\jadx\gui\ui\codearea\CodePanel.java,jadx.gui.ui.codearea.CodePanel,initLineNumbers/0,false,128,7,9,3,6,9,7,28,1,4,0,7,2,1,0,2,0,0,0,0,6,0,1,0,0,0,19,2,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-gui\src\main\java\jadx\gui\ui\codearea\CodePanel.java,jadx.gui.ui.codearea.CodePanel,CodePanel/1[jadx.gui.ui.codearea.AbstractCodeArea],true,51,6,10,3,7,1,11,57,0,7,1,11,1,1,0,0,0,0,5,4,10,0,0,4,0,0,49,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-gui\src\main\java\jadx\gui\ui\codearea\CodePanel.java,jadx.gui.ui.codearea.CodePanel,load/0,false,116,2,5,3,2,1,2,4,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-core\src\test\java\jadx\tests\integration\types\TestArrayTypes.java,jadx.tests.integration.types.TestArrayTypes$TestCls,check/0,false,24,1,1,0,1,1,1,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-core\src\test\java\jadx\tests\integration\types\TestArrayTypes.java,jadx.tests.integration.types.TestArrayTypes$TestCls,test/0,false,15,1,2,1,1,1,2,5,0,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-core\src\test\java\jadx\tests\integration\types\TestArrayTypes.java,jadx.tests.integration.types.TestArrayTypes$TestCls,use/1[java.lang.Object[]],false,21,0,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-plugins\jadx-plugins-api\src\main\java\jadx\api\plugins\input\data\attributes\types\InnerClassesAttr.java,jadx.api.plugins.input.data.attributes.types.InnerClassesAttr,"InnerClassesAttr/1[java.util.Map<java.lang.String,jadx.api.plugins.input.data.attributes.types.InnerClsInfo>]",true,13,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-plugins\jadx-plugins-api\src\main\java\jadx\api\plugins\input\data\attributes\types\InnerClassesAttr.java,jadx.api.plugins.input.data.attributes.types.InnerClassesAttr,getAttrType/0,false,22,3,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-plugins\jadx-plugins-api\src\main\java\jadx\api\plugins\input\data\attributes\types\InnerClassesAttr.java,jadx.api.plugins.input.data.attributes.types.InnerClassesAttr,getMap/0,false,17,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-plugins\jadx-plugins-api\src\main\java\jadx\api\plugins\input\data\attributes\types\InnerClassesAttr.java,jadx.api.plugins.input.data.attributes.types.InnerClassesAttr,toString/0,false,27,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-gui\src\main\java\jadx\gui\device\debugger\ArtAdapter.java,jadx.gui.device.debugger.ArtAdapter,getAdapter/1[int],false,13,3,3,1,2,2,0,8,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12,9,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-core\src\main\java\jadx\core\dex\visitors\typeinference\TypeUpdateFlags.java,jadx.core.dex.visitors.typeinference.TypeUpdateFlags,build/1[int],false,18,2,1,0,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-core\src\main\java\jadx\core\dex\visitors\typeinference\TypeUpdateFlags.java,jadx.core.dex.visitors.typeinference.TypeUpdateFlags,isIgnoreSame/0,false,30,0,2,2,0,2,0,3,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,14,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-core\src\main\java\jadx\core\dex\visitors\typeinference\TypeUpdateFlags.java,jadx.core.dex.visitors.typeinference.TypeUpdateFlags,TypeUpdateFlags/1[int],true,22,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-core\src\main\java\jadx\core\dex\visitors\typeinference\TypeUpdateFlags.java,jadx.core.dex.visitors.typeinference.TypeUpdateFlags,isIgnoreUnknown/0,false,34,0,2,2,0,2,0,3,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,14,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-core\src\main\java\jadx\core\dex\visitors\typeinference\TypeUpdateFlags.java,jadx.core.dex.visitors.typeinference.TypeUpdateFlags,toString/0,false,39,1,3,0,3,6,7,19,1,1,0,7,3,1,0,2,0,0,3,2,1,0,2,0,0,0,10,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-core\src\main\java\jadx\core\dex\visitors\typeinference\TypeUpdateFlags.java,jadx.core.dex.visitors.typeinference.TypeUpdateFlags,isAllowWider/0,false,26,0,2,2,0,2,0,3,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,13,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-core\src\test\java\jadx\tests\integration\others\TestFieldInitOrder2.java,jadx.tests.integration.others.TestFieldInitOrder2,testSmali/0,false,29,3,2,0,2,1,5,3,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-core\src\test\java\jadx\tests\integration\others\TestFieldInitOrder2.java,jadx.tests.integration.others.TestFieldInitOrder2,test/0,false,22,4,2,0,2,1,4,3,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\insns\DexInsnFormat.java,jadx.plugins.input.dex.insns.DexInsnFormat,"readRegsRange/3[jadx.plugins.input.dex.insns.DexInsnData,int,jadx.plugins.input.dex.sections.SectionReader]",false,380,4,7,1,6,3,6,17,0,6,3,6,1,1,1,0,0,0,0,1,8,0,1,0,0,0,18,4,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\insns\DexInsnFormat.java,jadx.plugins.input.dex.insns.DexInsnFormat,signedByte1/1[int],false,433,0,1,1,0,1,0,3,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3,10,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\insns\DexInsnFormat.java,jadx.plugins.input.dex.insns.DexInsnFormat,getLength/0,false,417,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\insns\DexInsnFormat.java,jadx.plugins.input.dex.insns.DexInsnFormat,"skip/2[jadx.plugins.input.dex.insns.DexInsnData,jadx.plugins.input.dex.sections.SectionReader]",false,409,2,2,1,1,2,1,7,1,1,2,1,0,0,0,1,0,1,0,3,1,2,1,0,0,0,6,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\insns\DexInsnFormat.java,jadx.plugins.input.dex.insns.DexInsnFormat,getRegsCount/0,false,421,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\insns\DexInsnFormat.java,jadx.plugins.input.dex.insns.DexInsnFormat,byte1/1[int],false,429,0,2,2,0,1,0,3,1,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,4,10,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\insns\DexInsnFormat.java,jadx.plugins.input.dex.insns.DexInsnFormat,signedNibble3/1[int],false,453,0,1,1,0,1,0,3,1,0,1,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,5,10,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\insns\DexInsnFormat.java,jadx.plugins.input.dex.insns.DexInsnFormat,"readRegsList/3[jadx.plugins.input.dex.insns.DexInsnData,int,jadx.plugins.input.dex.sections.SectionReader]",false,364,4,9,1,8,1,8,13,0,4,3,8,4,1,0,0,0,0,0,5,9,0,0,0,0,0,17,4,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\insns\DexInsnFormat.java,jadx.plugins.input.dex.insns.DexInsnFormat,nibble0/1[int],false,437,0,1,1,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,10,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\insns\DexInsnFormat.java,jadx.plugins.input.dex.insns.DexInsnFormat,nibble1/1[int],false,441,0,1,1,0,1,0,3,1,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,4,10,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\insns\DexInsnFormat.java,jadx.plugins.input.dex.insns.DexInsnFormat,byte0/1[int],false,425,0,1,1,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,10,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\insns\DexInsnFormat.java,jadx.plugins.input.dex.insns.DexInsnFormat,nibble3/1[int],false,449,0,2,2,0,1,0,3,1,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,4,10,0,false
C:\Projetos\LabExperimentacao\medicao-lab2\repos\jadx\jadx-plugins\jadx-dex-input\src\main\java\jadx\plugins\input\dex\insns\DexInsnFormat.java,jadx.plugins.input.dex.insns.DexInsnFormat,"decode/3[jadx.plugins.input.dex.insns.DexInsnData,int,jadx.plugins.input.dex.sections.SectionReader]",false,407,2,1,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1025,0,false
